Query_ID,Modelo,Stopwords_Removidas,Stemming_Aplicado,Top_10,P@10,R@10,F1@10,AP
160,BM25,1,0,"[('1071', np.float64(47.8606), -1), ('890', np.float64(41.5447), 0), ('885', np.float64(38.7143), 0), ('769', np.float64(36.2124), 0), ('1134', np.float64(34.3423), 3), ('740', np.float64(32.0341), 0), ('887', np.float64(31.4458), 0), ('830', np.float64(30.2195), 0), ('1172', np.float64(29.0337), 0), ('1126', np.float64(27.8589), 0)]",0.1,0.2,0.13333333333333333,0.06729710208459774
161,BM25,1,0,"[('1386', np.float64(34.0657), 2), ('54', np.float64(28.5231), 2), ('1185', np.float64(27.2075), 0), ('55', np.float64(24.3772), 4), ('1192', np.float64(24.3117), 0), ('460', np.float64(23.1383), 0), ('539', np.float64(22.8971), 0), ('435', np.float64(22.0523), 0), ('1182', np.float64(21.8727), 0), ('145', np.float64(21.2863), 0)]",0.3,0.5,0.37499999999999994,0.47663545534086466
162,BM25,1,0,"[('55', np.float64(26.1261), 0), ('460', np.float64(25.1364), 2), ('489', np.float64(23.4018), -1), ('461', np.float64(23.0823), 2), ('1386', np.float64(22.9378), 0), ('559', np.float64(21.2489), 0), ('135', np.float64(21.2426), 0), ('292', np.float64(20.4559), 0), ('1383', np.float64(20.3242), 0), ('62', np.float64(20.1834), 0)]",0.2,0.25,0.22222222222222224,0.22626677107307985
163,BM25,1,0,"[('492', np.float64(35.2256), -1), ('232', np.float64(25.1856), 0), ('56', np.float64(23.4976), 3), ('57', np.float64(21.2631), 3), ('1311', np.float64(18.6898), 0), ('973', np.float64(18.4583), 0), ('434', np.float64(17.7591), 0), ('1231', np.float64(17.6585), 0), ('124', np.float64(17.4134), 0), ('37', np.float64(17.0329), 0)]",0.2,0.6666666666666666,0.30769230769230765,0.2907647907647907
164,BM25,1,0,"[('311', np.float64(17.7264), 2), ('265', np.float64(16.1215), 0), ('415', np.float64(15.0775), 3), ('503', np.float64(13.8956), -1), ('1187', np.float64(13.8596), 0), ('358', np.float64(13.4389), 0), ('316', np.float64(13.1253), 4), ('798', np.float64(11.73), 3), ('71', np.float64(11.7223), 0), ('1228', np.float64(11.4281), 0)]",0.4,0.5,0.4444444444444445,0.4610645277066639
165,BM25,1,0,"[('504', np.float64(21.3376), -1), ('71', np.float64(17.7577), 1), ('569', np.float64(13.632), 0), ('72', np.float64(13.303), 1), ('209', np.float64(12.7175), 0), ('1276', np.float64(12.4018), 0), ('663', np.float64(11.9773), 0), ('978', np.float64(11.9072), 0), ('54', np.float64(11.0285), 0), ('417', np.float64(10.5548), 0)]",0.2,1.0,0.33333333333333337,0.5
166,BM25,1,0,"[('504', np.float64(22.7957), -1), ('663', np.float64(14.2163), 0), ('71', np.float64(13.9911), 0), ('209', np.float64(13.3979), 0), ('72', np.float64(13.303), 0), ('569', np.float64(13.0757), 0), ('334', np.float64(12.9581), 0), ('55', np.float64(12.489), 0), ('1276', np.float64(12.4018), 0), ('207', np.float64(12.4005), 2)]",0.1,0.125,0.11111111111111112,0.03365948753538912
167,BM25,1,0,"[('553', np.float64(24.6057), 0), ('1279', np.float64(19.2927), 0), ('1043', np.float64(15.5791), 0), ('274', np.float64(15.317), 2), ('1100', np.float64(14.1236), 0), ('1147', np.float64(13.6464), 0), ('82', np.float64(13.3254), 3), ('1157', np.float64(12.8819), 0), ('84', np.float64(11.4187), 0), ('1183', np.float64(11.3608), 0)]",0.2,1.0,0.33333333333333337,0.26785714285714285
168,BM25,1,0,"[('118', np.float64(26.0025), 0), ('750', np.float64(24.5673), -1), ('965', np.float64(22.3835), 0), ('341', np.float64(20.8297), 0), ('157', np.float64(20.6726), 0), ('217', np.float64(18.819), 1), ('591', np.float64(16.1776), 0), ('656', np.float64(15.828), 0), ('127', np.float64(15.4479), 0), ('575', np.float64(15.295), 0)]",0.1,0.5,0.16666666666666669,0.08542538354253836
169,BM25,1,0,"[('750', np.float64(25.7125), -1), ('118', np.float64(24.7238), 1), ('157', np.float64(24.6483), 1), ('965', np.float64(23.0929), 0), ('341', np.float64(21.5857), 0), ('217', np.float64(19.9966), 0), ('1280', np.float64(15.5065), 0), ('127', np.float64(15.4479), 0), ('591', np.float64(15.2271), 0), ('136', np.float64(14.8853), 0)]",0.2,0.5,0.28571428571428575,0.2948701642819289
170,BM25,1,0,"[('904', np.float64(26.1479), 3), ('139', np.float64(24.0252), 2), ('238', np.float64(20.6243), 2), ('893', np.float64(20.2915), -1), ('905', np.float64(19.7852), 0), ('1082', np.float64(19.635), 0), ('239', np.float64(17.9155), 3), ('140', np.float64(15.6436), 0), ('906', np.float64(13.4085), 3), ('1004', np.float64(12.5761), 0)]",0.5,0.8333333333333334,0.625,0.7034556878306878
171,BM25,1,0,"[('516', np.float64(44.6787), -1), ('431', np.float64(39.5456), 1), ('252', np.float64(31.2298), 1), ('141', np.float64(29.6396), 4), ('188', np.float64(24.8872), 0), ('904', np.float64(24.7787), 0), ('179', np.float64(23.4602), 0), ('755', np.float64(22.4846), 0), ('808', np.float64(21.933), 0), ('1153', np.float64(21.876), 0)]",0.3,1.0,0.4615384615384615,0.6388888888888888
172,BM25,1,0,"[('527', np.float64(26.0526), -1), ('320', np.float64(26.0261), 1), ('322', np.float64(22.6988), 3), ('321', np.float64(21.8139), 1), ('476', np.float64(17.5936), 3), ('1370', np.float64(14.2544), 0), ('1235', np.float64(13.9777), 0), ('478', np.float64(13.4664), 0), ('107', np.float64(12.1901), 0), ('934', np.float64(11.5152), 0)]",0.4,1.0,0.5714285714285715,0.6791666666666667
173,BM25,1,0,"[('367', np.float64(25.5882), 1), ('451', np.float64(25.4358), 1), ('532', np.float64(20.4285), -1), ('777', np.float64(12.4082), 0), ('1054', np.float64(12.1797), 0), ('1047', np.float64(11.4318), 0), ('931', np.float64(11.2894), 0), ('956', np.float64(11.2012), 0), ('1392', np.float64(11.025), 0), ('1240', np.float64(10.9681), 0)]",0.2,1.0,0.33333333333333337,1.0
174,BM25,1,0,"[('483', np.float64(17.8623), 0), ('35', np.float64(14.112), 0), ('501', np.float64(13.744), 0), ('533', np.float64(13.2564), -1), ('1274', np.float64(13.1875), 0), ('1319', np.float64(13.0095), 0), ('1257', np.float64(12.6433), 0), ('1151', np.float64(12.6063), 0), ('1390', np.float64(11.7453), 0), ('411', np.float64(11.5131), 1)]",0.1,0.2,0.13333333333333333,0.047161551660968054
175,BM25,1,0,"[('941', np.float64(16.3128), -1), ('139', np.float64(13.3269), 0), ('491', np.float64(11.6503), 0), ('351', np.float64(11.1103), 2), ('1080', np.float64(11.0734), 0), ('666', np.float64(10.5806), 0), ('1221', np.float64(10.1687), 0), ('238', np.float64(10.0478), 0), ('9', np.float64(9.9793), 0), ('270', np.float64(9.8328), 0)]",0.1,0.2,0.13333333333333333,0.06608503381177011
176,BM25,1,0,"[('542', np.float64(21.9758), -1), ('963', np.float64(20.3385), 0), ('1073', np.float64(17.1551), 0), ('586', np.float64(13.9079), 1), ('981', np.float64(13.3086), 0), ('1375', np.float64(12.9252), 0), ('5', np.float64(12.2417), 0), ('587', np.float64(11.936), 0), ('30', np.float64(11.5331), 0), ('570', np.float64(11.3015), 0)]",0.1,0.14285714285714285,0.11764705882352941,0.09441364721904887
177,BM25,1,0,"[('543', np.float64(20.6682), -1), ('590', np.float64(20.1861), 4), ('588', np.float64(17.8528), 2), ('589', np.float64(17.4191), 2), ('216', np.float64(16.7026), 0), ('237', np.float64(15.4139), 0), ('138', np.float64(15.2831), 0), ('426', np.float64(14.9907), 0), ('576', np.float64(13.1148), 0), ('578', np.float64(12.5824), 0)]",0.3,0.6,0.4,0.5329836829836829
178,BM25,1,0,"[('591', np.float64(14.5627), 1), ('543', np.float64(12.2917), -1), ('590', np.float64(12.174), 3), ('31', np.float64(11.6518), 0), ('138', np.float64(11.5602), 0), ('589', np.float64(11.3568), 4), ('237', np.float64(11.0127), 0), ('216', np.float64(10.7756), 0), ('426', np.float64(10.7533), 0), ('1171', np.float64(10.1457), 0)]",0.3,0.75,0.4285714285714285,0.6325757575757576
179,BM25,1,0,"[('633', np.float64(42.4189), -1), ('680', np.float64(28.1268), 3), ('428', np.float64(28.0513), 0), ('682', np.float64(27.1933), 3), ('224', np.float64(24.3385), 0), ('930', np.float64(20.5281), 0), ('918', np.float64(18.0479), 0), ('1271', np.float64(17.0829), 0), ('97', np.float64(16.9347), 0), ('232', np.float64(16.3098), 0)]",0.2,0.5,0.28571428571428575,0.26513171928327645
180,BM25,1,0,"[('548', np.float64(22.0254), -1), ('616', np.float64(19.6159), 4), ('617', np.float64(18.4417), 4), ('622', np.float64(15.7183), 2), ('1324', np.float64(10.987), 0), ('1391', np.float64(10.822), 0), ('218', np.float64(10.799), 0), ('613', np.float64(10.2723), 0), ('969', np.float64(10.1386), 0), ('614', np.float64(8.9496), 0)]",0.3,0.42857142857142855,0.3529411764705882,0.3987441130298274
181,BM25,1,0,"[('997', np.float64(14.3418), 3), ('993', np.float64(12.612), 0), ('1195', np.float64(10.8225), 0), ('1075', np.float64(10.8067), 0), ('1074', np.float64(10.802), 0), ('409', np.float64(10.7643), 2), ('1350', np.float64(10.6276), 0), ('1243', np.float64(10.3312), 0), ('1151', np.float64(10.2093), 0), ('243', np.float64(10.1507), 0)]",0.2,0.4,0.26666666666666666,0.2959951401606911
182,BM25,1,0,"[('634', np.float64(60.9007), -1), ('685', np.float64(50.8533), 1), ('686', np.float64(22.2847), 3), ('593', np.float64(21.3661), 0), ('1300', np.float64(19.5387), 0), ('572', np.float64(19.5038), 0), ('1290', np.float64(18.9297), 0), ('712', np.float64(18.4686), 0), ('211', np.float64(16.9314), 0), ('655', np.float64(16.8277), 0)]",0.2,1.0,0.33333333333333337,0.5833333333333333
183,BM25,1,0,"[('809', np.float64(14.9226), 1), ('758', np.float64(13.8369), -1), ('804', np.float64(13.1263), 4), ('1243', np.float64(12.8557), 4), ('808', np.float64(12.2371), 1), ('39', np.float64(11.2555), 0), ('811', np.float64(11.0183), 3), ('1177', np.float64(10.2495), 0), ('88', np.float64(9.8441), 0), ('1247', np.float64(9.4683), 4)]",0.6,0.46153846153846156,0.5217391304347826,0.5482422473947898
184,BM25,1,0,"[('82', np.float64(14.1177), 0), ('554', np.float64(12.8839), 0), ('813', np.float64(12.5439), 0), ('509', np.float64(12.3319), 0), ('67', np.float64(11.6501), 3), ('1217', np.float64(10.9959), 0), ('1219', np.float64(10.4967), 0), ('1000', np.float64(10.196), 0), ('917', np.float64(9.7016), 0), ('895', np.float64(9.4844), 0)]",0.1,0.14285714285714285,0.11764705882352941,0.14025512818787447
185,BM25,1,0,"[('856', np.float64(20.6582), 3), ('857', np.float64(18.0511), 2), ('858', np.float64(15.6858), 2), ('390', np.float64(15.2247), 0), ('766', np.float64(15.0979), 2), ('1008', np.float64(14.2953), 3), ('948', np.float64(13.8971), -1), ('391', np.float64(13.5112), 0), ('859', np.float64(13.1442), 2), ('658', np.float64(12.8964), 0)]",0.6,0.6666666666666666,0.631578947368421,0.7838624338624337
186,BM25,1,0,"[('1243', np.float64(18.0532), 0), ('1062', np.float64(15.7175), 3), ('1075', np.float64(15.5385), 3), ('1239', np.float64(15.4034), 0), ('803', np.float64(15.0457), 0), ('252', np.float64(14.7405), 0), ('923', np.float64(14.1769), 3), ('924', np.float64(13.6494), 3), ('230', np.float64(13.3419), 0), ('229', np.float64(13.2185), 0)]",0.4,0.25,0.3076923076923077,0.1842271976332535
187,BM25,1,0,"[('763', np.float64(32.461), -1), ('839', np.float64(24.963), 3), ('1126', np.float64(23.9752), 0), ('841', np.float64(23.1319), 0), ('1068', np.float64(21.6952), 0), ('1172', np.float64(20.7553), 0), ('897', np.float64(20.7439), 0), ('936', np.float64(19.9046), 0), ('887', np.float64(19.6112), 0), ('743', np.float64(19.5064), 4)]",0.2,0.3333333333333333,0.25,0.14812572110124633
188,BM25,1,0,"[('725', np.float64(24.0457), 2), ('640', np.float64(19.6912), -1), ('722', np.float64(18.144), 2), ('908', np.float64(16.3207), 0), ('220', np.float64(16.1685), 0), ('729', np.float64(15.0151), 2), ('1279', np.float64(12.9031), 0), ('909', np.float64(12.3151), 3), ('29', np.float64(11.9309), 0), ('720', np.float64(11.4759), 0)]",0.4,0.36363636363636365,0.380952380952381,0.2963786847565315
189,BM25,1,0,"[('767', np.float64(21.215), -1), ('865', np.float64(12.9667), 3), ('640', np.float64(12.823), 0), ('883', np.float64(12.6935), 0), ('246', np.float64(12.6418), 0), ('870', np.float64(12.5704), 3), ('726', np.float64(12.2086), 0), ('909', np.float64(12.1148), 0), ('1362', np.float64(11.2446), 0), ('868', np.float64(10.7943), 3)]",0.3,0.3333333333333333,0.3157894736842105,0.15920835286241058
190,BM25,1,0,"[('390', np.float64(31.6552), 3), ('856', np.float64(23.9398), 0), ('15', np.float64(23.0226), 1), ('1339', np.float64(22.2991), 0), ('627', np.float64(21.967), 0), ('52', np.float64(21.2268), 0), ('948', np.float64(18.5523), 0), ('391', np.float64(18.2296), 1), ('1008', np.float64(18.0515), 0), ('1069', np.float64(17.6468), 0)]",0.3,0.6,0.4,0.46198752228163986
191,BM25,1,0,"[('766', np.float64(19.6343), 0), ('894', np.float64(16.2266), -1), ('658', np.float64(16.1766), 3), ('1392', np.float64(15.6451), 0), ('15', np.float64(15.0746), 3), ('1242', np.float64(14.9434), 0), ('827', np.float64(13.9973), 0), ('627', np.float64(13.9673), 0), ('948', np.float64(13.8971), 3), ('856', np.float64(13.7159), 3)]",0.4,0.3076923076923077,0.34782608695652173,0.41136919397987703
192,BM25,1,0,"[('641', np.float64(17.9553), -1), ('875', np.float64(15.0574), 0), ('735', np.float64(14.5607), 1), ('647', np.float64(13.4161), 0), ('734', np.float64(10.5718), 1), ('648', np.float64(9.6072), 0), ('1398', np.float64(8.9224), 0), ('46', np.float64(8.9017), 0), ('388', np.float64(7.2879), 0), ('733', np.float64(7.2423), 1)]",0.3,0.75,0.4285714285714285,0.25961868037703517
193,BM25,1,0,"[('733', np.float64(19.0664), 4), ('730', np.float64(16.5168), 3), ('641', np.float64(16.4233), -1), ('735', np.float64(14.4496), 4), ('734', np.float64(13.7953), 4), ('422', np.float64(13.7063), 3), ('1392', np.float64(11.9588), 3), ('736', np.float64(11.4945), 4), ('454', np.float64(10.664), 0), ('648', np.float64(10.6095), 3)]",0.8,0.8888888888888888,0.8421052631578948,0.7707064290010925
194,BM25,1,0,"[('642', np.float64(43.3035), -1), ('744', np.float64(33.0933), 3), ('932', np.float64(32.5692), 0), ('957', np.float64(26.6316), 0), ('1126', np.float64(25.2286), 0), ('760', np.float64(25.1015), 0), ('741', np.float64(24.6499), 4), ('1172', np.float64(23.9799), 0), ('1123', np.float64(23.1244), 0), ('888', np.float64(22.8866), 0)]",0.2,0.3333333333333333,0.25,0.26956521739130435
195,BM25,1,0,"[('642', np.float64(33.9888), -1), ('744', np.float64(30.3825), 0), ('932', np.float64(27.8277), 0), ('1055', np.float64(26.8078), 0), ('739', np.float64(25.0903), 3), ('1359', np.float64(24.0027), 0), ('1067', np.float64(23.9366), 0), ('1122', np.float64(23.3005), 0), ('1173', np.float64(21.7279), 0), ('1054', np.float64(21.6018), 0)]",0.1,0.3333333333333333,0.15384615384615383,0.09280719280719281
196,BM25,1,0,"[('184', np.float64(19.0112), -1), ('1361', np.float64(15.3633), 0), ('1008', np.float64(14.5926), 0), ('486', np.float64(14.3914), 0), ('875', np.float64(13.888), 2), ('746', np.float64(13.221), 3), ('966', np.float64(13.133), 0), ('390', np.float64(12.1856), 0), ('442', np.float64(11.8608), 0), ('1311', np.float64(11.5633), 0)]",0.2,0.16666666666666666,0.1818181818181818,0.09226365190764452
197,BM25,1,0,"[('884', np.float64(19.7072), 3), ('881', np.float64(16.7205), 2), ('768', np.float64(15.698), -1), ('723', np.float64(14.7103), 0), ('726', np.float64(14.0037), 0), ('909', np.float64(12.5111), 0), ('746', np.float64(12.1623), 0), ('724', np.float64(11.9565), 0), ('261', np.float64(10.1477), 0), ('1168', np.float64(10.054), 0)]",0.2,0.6666666666666666,0.30769230769230765,0.75
198,BM25,1,0,"[('889', np.float64(17.3844), 2), ('743', np.float64(16.1984), 0), ('897', np.float64(15.8332), 0), ('1051', np.float64(15.2861), 0), ('843', np.float64(14.7609), 3), ('1126', np.float64(14.4091), 0), ('887', np.float64(14.0522), 2), ('741', np.float64(13.7828), 0), ('760', np.float64(13.7382), 0), ('826', np.float64(13.7198), 0)]",0.3,0.75,0.4285714285714285,0.4624620060790273
199,BM25,1,0,"[('739', np.float64(18.6045), 0), ('930', np.float64(16.714), 0), ('931', np.float64(16.5729), 0), ('1294', np.float64(14.4974), 0), ('1058', np.float64(14.1439), 0), ('769', np.float64(12.9882), 0), ('1059', np.float64(12.7838), 0), ('744', np.float64(12.7406), 2), ('827', np.float64(11.7419), 0), ('1362', np.float64(11.6211), 0)]",0.1,0.125,0.11111111111111112,0.07475743343787347
200,BM25,1,0,"[('1071', np.float64(24.7427), -1), ('1134', np.float64(22.214), 2), ('1053', np.float64(21.6074), 0), ('1117', np.float64(16.6309), 0), ('851', np.float64(16.1829), 0), ('1032', np.float64(15.1433), 0), ('461', np.float64(14.9884), 0), ('1137', np.float64(14.6822), 2), ('760', np.float64(14.5072), 0), ('885', np.float64(14.4636), 0)]",0.2,0.6666666666666666,0.30769230769230765,0.25689655172413794
201,BM25,1,0,"[('625', np.float64(24.4818), 2), ('1297', np.float64(18.1717), 0), ('401', np.float64(17.6852), 3), ('1296', np.float64(16.6438), 2), ('1217', np.float64(16.4542), 0), ('410', np.float64(14.8979), 0), ('1379', np.float64(14.8665), 0), ('509', np.float64(14.8136), 0), ('1219', np.float64(14.1764), 0), ('1391', np.float64(14.1459), 4)]",0.4,0.25,0.3076923076923077,0.31193382390683555
202,BM25,1,0,"[('1285', np.float64(27.5991), -1), ('1310', np.float64(23.5062), 4), ('232', np.float64(14.7193), 4), ('687', np.float64(14.2879), 0), ('925', np.float64(13.4523), 0), ('979', np.float64(13.1875), 0), ('1378', np.float64(12.7484), 0), ('234', np.float64(12.4765), 0), ('371', np.float64(12.1189), 0), ('927', np.float64(11.9838), 0)]",0.2,0.14285714285714285,0.16666666666666666,0.12152521140444991
203,BM25,1,0,"[('1285', np.float64(14.9278), -1), ('58', np.float64(11.5896), 3), ('1310', np.float64(11.435), 3), ('1306', np.float64(11.3923), 3), ('122', np.float64(11.2602), 3), ('411', np.float64(10.0058), 0), ('1262', np.float64(9.3643), 0), ('211', np.float64(9.36), 0), ('626', np.float64(9.1078), 0), ('38', np.float64(9.0395), 0)]",0.4,0.2857142857142857,0.3333333333333333,0.24388230393615898
204,BM25,1,0,"[('573', np.float64(10.0326), 0), ('147', np.float64(8.6705), 0), ('57', np.float64(8.0112), 0), ('1236', np.float64(7.9747), 0), ('1311', np.float64(7.9202), 2), ('1080', np.float64(7.8939), 0), ('1229', np.float64(7.88), 0), ('971', np.float64(7.7134), 0), ('363', np.float64(7.4687), 0), ('802', np.float64(7.3506), 0)]",0.1,0.07142857142857142,0.08333333333333333,0.05458924581782587
205,BM25,1,0,"[('912', np.float64(12.845), 0), ('1182', np.float64(11.959), 0), ('1192', np.float64(11.567), 0), ('352', np.float64(11.534), 0), ('133', np.float64(11.4989), 0), ('1287', np.float64(11.2515), -1), ('72', np.float64(10.892), 0), ('1199', np.float64(10.7329), 0), ('933', np.float64(10.6551), 0), ('135', np.float64(9.8435), 0)]",0.0,0.0,0.0,0.0541501976284585
206,BM25,1,0,"[('1290', np.float64(49.867), -1), ('1338', np.float64(23.8717), 2), ('1341', np.float64(19.5467), 2), ('876', np.float64(18.8053), 0), ('440', np.float64(18.6716), 0), ('312', np.float64(18.3464), 0), ('252', np.float64(17.6155), 0), ('879', np.float64(17.5803), 0), ('38', np.float64(17.1533), 0), ('467', np.float64(17.0443), 0)]",0.2,0.6666666666666666,0.30769230769230765,0.39191003692514265
207,BM25,1,0,"[('859', np.float64(18.5568), 0), ('1290', np.float64(16.1522), -1), ('948', np.float64(15.3966), 0), ('747', np.float64(14.8094), 0), ('1341', np.float64(13.575), 3), ('391', np.float64(12.881), 0), ('749', np.float64(12.7871), 0), ('766', np.float64(12.3524), 0), ('442', np.float64(12.2352), 0), ('1338', np.float64(11.7715), 2)]",0.2,0.4,0.26666666666666666,0.11404591104734578
208,BM25,1,0,"[('1291', np.float64(51.0108), -1), ('163', np.float64(31.2115), 3), ('1344', np.float64(26.6575), 3), ('1217', np.float64(22.6818), 0), ('566', np.float64(20.6905), 0), ('1345', np.float64(20.5956), 3), ('1346', np.float64(19.0619), 3), ('164', np.float64(18.4699), 4), ('1348', np.float64(18.3225), 0), ('1219', np.float64(17.6027), 0)]",0.5,0.8333333333333334,0.625,0.5541056166056166
